user.index,day,notif_type,decision.index,selfeff_intake_r,n,total_steps
19,0,Active,55.0,22,1,0.0
19,0,Active,56.0,22,1,0.0
19,6,Sedentary,58.0,22,2,6.0
19,7,Active,61.0,22,42,874.0
19,7,Sedentary,63.0,22,18,1117.0
19,7,Active,64.0,22,85,2758.0
19,8,Sedentary,66.0,22,29,1221.0
19,8,Active,67.0,22,92,3564.0
19,0,Sedentary,71.0,22,1,0.0
19,0,Active,72.0,22,1,0.0
19,9,Active,74.0,22,1,1.0
19,0,Sedentary,75.0,22,1,0.0
19,0,Sedentary,76.0,22,1,0.0
19,0,Active,77.0,22,1,0.0
19,10,Active,80.0,22,82,3234.0
19,11,Active,80.0,22,4,16.0
19,11,Active,82.0,22,47,1304.0
19,11,Sedentary,84.0,22,44,1639.0
19,0,Sedentary,86.0,22,1,0.0
19,0,Sedentary,87.0,22,1,0.0
19,0,Sedentary,88.0,22,1,0.0
19,0,Active,89.0,22,1,0.0
19,0,Sedentary,90.0,22,1,0.0
19,0,Active,92.0,22,1,0.0
19,0,Active,95.0,22,1,0.0
19,0,Active,96.0,22,1,0.0
19,12,Sedentary,97.0,22,55,2320.0
19,0,Sedentary,99.0,22,1,0.0
19,13,Active,101.0,22,33,1430.0
19,0,Active,102.0,22,1,0.0
19,0,Active,103.0,22,1,0.0
19,14,Active,113.0,22,50,900.0
19,14,Active,114.0,22,49,1341.0
19,14,Active,115.0,22,11,166.0
19,15,Active,115.0,22,30,878.0
19,15,Active,119.0,22,2,13.0
19,15,Active,120.0,22,2,2.0
19,16,Sedentary,122.0,22,65,745.0
19,16,Sedentary,124.0,22,138,5036.0
19,16,Active,125.0,22,2,2.0
19,17,Sedentary,127.0,22,2,2.0
19,17,Active,130.0,22,26,712.0
19,18,Active,130.0,22,2,6.0
19,18,Sedentary,133.0,22,47,2174.0
19,18,Sedentary,134.0,22,4,20.0
19,19,Active,135.0,22,16,346.0
19,19,Active,136.0,22,46,1271.0
19,19,Active,137.0,22,72,3335.0
19,19,Active,139.0,22,43,1157.0
19,0,Active,143.0,22,1,0.0
19,20,Sedentary,144.0,22,39,1545.0
19,20,Active,145.0,22,17,671.0
19,21,Active,145.0,22,80,3019.0
19,0,Sedentary,149.0,22,1,0.0
19,0,Sedentary,150.0,22,1,0.0
19,0,Sedentary,151.0,22,1,0.0
19,0,Sedentary,152.0,22,1,0.0
19,22,Sedentary,153.0,22,83,2418.0
19,0,Active,155.0,22,1,0.0
19,0,Sedentary,156.0,22,1,0.0
19,23,Sedentary,158.0,22,16,520.0
19,23,Sedentary,159.0,22,52,1178.0
19,24,Active,161.0,22,43,1740.0
19,24,Active,162.0,22,94,4028.0
19,24,Active,164.0,22,17,714.0
19,25,Sedentary,167.0,22,35,1340.0
19,25,Active,169.0,22,6,182.0
19,26,Sedentary,170.0,22,17,710.0
19,26,Sedentary,171.0,22,28,831.0
19,26,Active,172.0,22,79,2952.0
19,26,Sedentary,174.0,22,35,572.0
19,26,Sedentary,175.0,22,2,12.0
19,27,Sedentary,175.0,22,22,617.0
19,0,Active,177.0,22,1,0.0
19,0,Sedentary,178.0,22,1,0.0
19,27,Sedentary,179.0,22,1,1.0
19,0,Sedentary,180.0,22,1,0.0
19,0,Active,182.0,22,1,0.0
19,0,Sedentary,183.0,22,1,0.0
19,0,Active,184.0,22,1,0.0
19,0,Sedentary,185.0,22,1,0.0
19,0,Active,186.0,22,1,0.0
19,28,Active,187.0,22,33,1078.0
19,28,Sedentary,189.0,22,2,3.0
19,0,Active,190.0,22,1,0.0
19,29,Sedentary,193.0,22,18,780.0
19,30,Active,197.0,22,71,3140.0
19,30,Sedentary,198.0,22,61,2076.0
19,30,Sedentary,199.0,22,14,659.0
19,30,Active,200.0,22,5,378.0
19,31,Active,200.0,22,20,882.0
19,31,Sedentary,201.0,22,25,759.0
19,31,Active,202.0,22,22,911.0
19,31,Sedentary,205.0,22,10,499.0
19,32,Sedentary,205.0,22,1,45.0
19,0,Sedentary,209.0,22,1,0.0
20,0,Active,3.0,20,1,0.0
20,0,Sedentary,4.0,20,1,0.0
20,0,Sedentary,8.0,20,1,0.0
20,0,Sedentary,12.0,20,1,0.0
20,0,Active,13.0,20,1,0.0
20,0,Sedentary,14.0,20,1,0.0
20,0,Sedentary,17.0,20,1,0.0
20,0,Sedentary,20.0,20,1,0.0
20,0,Sedentary,24.0,20,1,0.0
20,0,Active,25.0,20,1,0.0
20,0,Active,26.0,20,1,0.0
20,0,Sedentary,27.0,20,1,0.0
20,0,Sedentary,28.0,20,1,0.0
20,0,Active,30.0,20,1,0.0
20,0,Active,35.0,20,1,0.0
20,0,Sedentary,36.0,20,1,0.0
20,0,Active,37.0,20,1,0.0
20,0,Sedentary,38.0,20,1,0.0
20,0,Active,39.0,20,1,0.0
20,0,Sedentary,42.0,20,1,0.0
20,0,Active,43.0,20,1,0.0
20,0,Sedentary,47.0,20,1,0.0
20,0,Active,48.0,20,1,0.0
20,0,Sedentary,50.0,20,1,0.0
20,0,Active,53.0,20,1,0.0
20,0,Active,54.0,20,1,0.0
20,0,Sedentary,57.0,20,1,0.0
20,0,Sedentary,58.0,20,1,0.0
20,0,Active,59.0,20,1,0.0
20,0,Sedentary,60.0,20,1,0.0
20,0,Active,66.0,20,1,0.0
20,0,Sedentary,67.0,20,1,0.0
20,0,Active,69.0,20,1,0.0
20,0,Active,72.0,20,1,0.0
20,0,Active,73.0,20,1,0.0
20,0,Active,74.0,20,1,0.0
20,0,Sedentary,75.0,20,1,0.0
20,0,Active,76.0,20,1,0.0
20,0,Sedentary,78.0,20,1,0.0
20,0,Active,81.0,20,1,0.0
20,0,Active,84.0,20,1,0.0
20,0,Sedentary,87.0,20,1,0.0
20,0,Sedentary,88.0,20,1,0.0
20,0,Active,90.0,20,1,0.0
20,0,Sedentary,91.0,20,1,0.0
20,0,Sedentary,92.0,20,1,0.0
20,0,Active,94.0,20,1,0.0
20,0,Active,96.0,20,1,0.0
20,0,Active,100.0,20,1,0.0
20,0,Sedentary,101.0,20,1,0.0
20,0,Sedentary,102.0,20,1,0.0
20,0,Sedentary,103.0,20,1,0.0
20,0,Sedentary,104.0,20,1,0.0
20,0,Sedentary,107.0,20,1,0.0
20,0,Sedentary,108.0,20,1,0.0
20,0,Sedentary,110.0,20,1,0.0
20,0,Active,111.0,20,1,0.0
20,0,Active,113.0,20,1,0.0
20,0,Sedentary,114.0,20,1,0.0
20,0,Active,116.0,20,1,0.0
20,0,Active,117.0,20,1,0.0
20,0,Sedentary,118.0,20,1,0.0
20,0,Sedentary,120.0,20,1,0.0
20,0,Sedentary,121.0,20,1,0.0
20,0,Active,122.0,20,1,0.0
20,0,Sedentary,128.0,20,1,0.0
20,0,Sedentary,129.0,20,1,0.0
20,0,Active,130.0,20,1,0.0
20,0,Active,132.0,20,1,0.0
20,0,Active,137.0,20,1,0.0
20,0,Active,139.0,20,1,0.0
20,0,Active,140.0,20,1,0.0
20,0,Sedentary,141.0,20,1,0.0
20,0,Active,142.0,20,1,0.0
20,0,Sedentary,143.0,20,1,0.0
20,0,Sedentary,144.0,20,1,0.0
20,0,Active,147.0,20,1,0.0
20,0,Active,148.0,20,1,0.0
20,0,Active,149.0,20,1,0.0
20,0,Active,150.0,20,1,0.0
20,0,Sedentary,151.0,20,1,0.0
20,0,Active,152.0,20,1,0.0
20,0,Active,153.0,20,1,0.0
20,0,Sedentary,154.0,20,1,0.0
20,0,Active,158.0,20,1,0.0
20,0,Sedentary,159.0,20,1,0.0
20,0,Active,161.0,20,1,0.0
20,0,Sedentary,163.0,20,1,0.0
20,0,Active,164.0,20,1,0.0
20,0,Active,166.0,20,1,0.0
20,0,Sedentary,168.0,20,1,0.0
20,0,Active,170.0,20,1,0.0
20,0,Active,171.0,20,1,0.0
20,0,Sedentary,172.0,20,1,0.0
20,0,Active,174.0,20,1,0.0
20,0,Active,177.0,20,1,0.0
20,0,Sedentary,178.0,20,1,0.0
20,0,Sedentary,180.0,20,1,0.0
20,0,Sedentary,182.0,20,1,0.0
20,0,Active,183.0,20,1,0.0
20,0,Active,185.0,20,1,0.0
20,0,Sedentary,190.0,20,1,0.0
20,0,Sedentary,191.0,20,1,0.0
20,0,Sedentary,192.0,20,1,0.0
20,0,Active,193.0,20,1,0.0
20,0,Sedentary,195.0,20,1,0.0
20,0,Active,196.0,20,1,0.0
20,0,Active,199.0,20,1,0.0
20,0,Sedentary,203.0,20,1,0.0
20,0,Active,206.0,20,1,0.0
20,0,Sedentary,210.0,20,1,0.0
20,0,Sedentary,211.0,20,1,0.0
20,0,Active,212.0,20,1,0.0
20,0,Sedentary,214.0,20,1,0.0
20,0,Sedentary,215.0,20,1,0.0
20,0,Active,217.0,20,1,0.0
20,0,Active,218.0,20,1,0.0
20,0,Active,221.0,20,1,0.0
20,0,Sedentary,223.0,20,1,0.0
20,0,Active,225.0,20,1,0.0
20,0,Active,228.0,20,1,0.0
20,0,Sedentary,231.0,20,1,0.0
20,0,Sedentary,233.0,20,1,0.0
21,1,Active,0.0,12,108,2098.0
21,2,Active,3.0,12,15,446.0
21,2,Sedentary,5.0,12,115,988.0
21,2,Sedentary,6.0,12,93,1531.0
21,2,Active,7.0,12,66,859.0
21,3,Active,7.0,12,199,1837.0
21,4,Active,13.0,12,35,463.0
21,4,Active,14.0,12,87,3271.0
21,4,Active,16.0,12,35,396.0
21,5,Active,17.0,12,22,393.0
21,5,Active,20.0,12,13,597.0
21,0,Active,21.0,12,1,0.0
21,6,Sedentary,24.0,12,6,399.0
21,6,Sedentary,25.0,12,59,1693.0
21,6,Active,26.0,12,11,333.0
21,6,Active,27.0,12,6,101.0
21,7,Active,27.0,12,77,542.0
21,7,Active,28.0,12,40,2066.0
21,7,Sedentary,29.0,12,56,1750.0
21,7,Sedentary,30.0,12,19,582.0
21,7,Active,31.0,12,35,778.0
21,8,Sedentary,33.0,12,2,93.0
21,8,Sedentary,34.0,12,1,3.0
21,8,Sedentary,35.0,12,52,1204.0
21,8,Sedentary,36.0,12,4,58.0
21,8,Active,37.0,12,22,305.0
21,9,Active,37.0,12,87,1684.0
21,9,Sedentary,38.0,12,4,77.0
21,0,Sedentary,39.0,12,1,0.0
21,9,Active,40.0,12,149,1859.0
21,0,Active,45.0,12,1,0.0
21,10,Sedentary,47.0,12,110,1105.0
21,10,Active,48.0,12,32,200.0
21,10,Active,49.0,12,4,104.0
21,11,Sedentary,52.0,12,47,948.0
21,11,Active,53.0,12,11,444.0
21,11,Active,54.0,12,15,338.0
21,11,Sedentary,56.0,12,22,210.0
21,12,Sedentary,57.0,12,87,1159.0
21,12,Active,58.0,12,34,923.0
21,12,Active,60.0,12,33,1084.0
21,13,Sedentary,64.0,12,2,4.0
21,13,Active,65.0,12,29,668.0
21,13,Sedentary,66.0,12,40,350.0
21,14,Active,69.0,12,117,2839.0
21,15,Sedentary,74.0,12,21,940.0
21,16,Active,77.0,12,104,1478.0
21,16,Active,78.0,12,129,777.0
21,16,Active,79.0,12,211,2421.0
21,0,Sedentary,81.0,12,1,0.0
21,17,Sedentary,82.0,12,2,56.0
21,17,Active,83.0,12,64,777.0
21,17,Active,84.0,12,178,3497.0
21,0,Active,86.0,12,1,0.0
21,18,Sedentary,87.0,12,42,780.0
21,0,Active,88.0,12,1,0.0
21,18,Sedentary,89.0,12,6,429.0
21,18,Active,90.0,12,19,560.0
21,18,Sedentary,91.0,12,45,695.0
21,19,Active,94.0,12,27,1082.0
21,19,Active,95.0,12,55,947.0
21,19,Active,96.0,12,35,413.0
21,20,Active,96.0,12,1,1.0
21,20,Active,97.0,12,63,931.0
21,20,Active,98.0,12,17,426.0
21,21,Active,102.0,12,125,1763.0
21,21,Sedentary,103.0,12,21,588.0
21,21,Active,106.0,12,39,454.0
21,22,Active,109.0,12,13,400.0
21,22,Active,110.0,12,29,763.0
21,23,Sedentary,114.0,12,94,1600.0
21,24,Sedentary,117.0,12,133,2225.0
21,24,Sedentary,118.0,12,45,558.0
21,24,Active,119.0,12,34,365.0
21,25,Sedentary,122.0,12,39,484.0
21,25,Sedentary,125.0,12,24,459.0
21,26,Sedentary,127.0,12,20,277.0
21,26,Active,128.0,12,35,699.0
21,26,Active,129.0,12,10,133.0
21,27,Sedentary,133.0,12,70,2000.0
21,27,Sedentary,136.0,12,39,814.0
21,28,Sedentary,137.0,12,93,1778.0
21,28,Active,138.0,12,25,674.0
21,28,Active,141.0,12,21,274.0
21,29,Sedentary,143.0,12,12,279.0
21,29,Active,145.0,12,147,2781.0
21,30,Sedentary,147.0,12,182,1592.0
21,30,Sedentary,149.0,12,69,413.0
21,31,Active,152.0,12,63,991.0
21,31,Active,153.0,12,32,393.0
21,31,Active,155.0,12,159,2642.0
21,32,Sedentary,158.0,12,9,447.0
21,32,Sedentary,159.0,12,22,926.0
21,33,Active,163.0,12,8,458.0
21,33,Active,165.0,12,99,1514.0
21,33,Active,166.0,12,40,209.0
21,34,Active,166.0,12,2,12.0
21,34,Active,168.0,12,19,818.0
21,34,Active,170.0,12,48,679.0
21,35,Active,172.0,12,107,1109.0
21,35,Active,175.0,12,138,1109.0
21,36,Active,177.0,12,28,417.0
21,37,Active,183.0,12,200,3610.0
21,37,Sedentary,184.0,12,68,641.0
21,37,Active,185.0,12,103,1965.0
21,37,Active,186.0,12,58,841.0
21,38,Sedentary,187.0,12,96,1096.0
21,38,Sedentary,188.0,12,53,692.0
21,38,Active,189.0,12,129,1961.0
21,0,Active,192.0,12,1,0.0
21,0,Active,193.0,12,1,0.0
21,0,Active,195.0,12,1,0.0
21,0,Sedentary,196.0,12,1,0.0
21,39,Active,197.0,12,110,1890.0
21,39,Active,198.0,12,8,508.0
21,0,Sedentary,199.0,12,1,0.0
21,39,Active,200.0,12,50,1041.0
21,40,Active,203.0,12,25,1232.0
21,40,Sedentary,205.0,12,7,127.0
21,41,Sedentary,210.0,12,21,219.0
21,42,Sedentary,214.0,12,41,1501.0
21,42,Active,215.0,12,29,657.0
21,42,Sedentary,216.0,12,8,106.0
21,43,Active,217.0,12,72,712.0
21,43,Active,219.0,12,106,1068.0
21,44,Sedentary,225.0,12,230,2751.0
21,45,Active,228.0,12,30,797.0
21,45,Active,229.0,12,17,658.0
21,45,Active,230.0,12,28,861.0
23,1,Active,0.0,14,46,393.0
23,1,Active,1.0,14,5,26.0
23,1,Sedentary,2.0,14,11,31.0
23,1,Active,3.0,14,8,33.0
23,2,Active,6.0,14,4,23.0
23,3,Sedentary,10.0,14,2,4.0
23,0,Sedentary,12.0,14,1,0.0
23,3,Sedentary,13.0,14,25,744.0
23,3,Active,14.0,14,120,4014.0
23,4,Sedentary,17.0,14,35,1307.0
23,4,Sedentary,18.0,14,57,1542.0
23,4,Sedentary,19.0,14,22,343.0
23,0,Sedentary,21.0,14,1,0.0
23,0,Sedentary,22.0,14,1,0.0
23,0,Sedentary,23.0,14,1,0.0
23,0,Sedentary,24.0,14,1,0.0
23,5,Active,26.0,14,84,2656.0
23,0,Active,28.0,14,1,0.0
23,5,Sedentary,29.0,14,1,2.0
23,6,Active,30.0,14,2,3.0
23,0,Active,32.0,14,1,0.0
23,0,Sedentary,34.0,14,1,0.0
23,0,Sedentary,36.0,14,1,0.0
23,7,Sedentary,37.0,14,1,3.0
23,0,Sedentary,39.0,14,1,0.0
23,8,Active,42.0,14,3,3.0
23,0,Sedentary,48.0,14,1,0.0
23,9,Active,49.0,14,15,355.0
23,0,Sedentary,51.0,14,1,0.0
23,0,Active,52.0,14,1,0.0
23,10,Active,54.0,14,34,350.0
23,0,Sedentary,55.0,14,1,0.0
23,11,Sedentary,57.0,14,30,943.0
23,11,Active,58.0,14,27,1258.0
23,12,Active,61.0,14,126,4871.0
23,0,Sedentary,63.0,14,1,0.0
23,0,Active,65.0,14,1,0.0
23,0,Active,66.0,14,1,0.0
23,13,Active,68.0,14,14,136.0
23,0,Sedentary,69.0,14,1,0.0
23,0,Sedentary,70.0,14,1,0.0
23,0,Active,72.0,14,1,0.0
23,0,Sedentary,73.0,14,1,0.0
23,14,Active,74.0,14,1,1.0
23,15,Active,75.0,14,1,1.0
23,0,Active,76.0,14,1,0.0
23,15,Active,78.0,14,2,3.0
23,15,Sedentary,79.0,14,12,96.0
23,16,Sedentary,80.0,14,30,604.0
23,16,Active,81.0,14,18,482.0
23,0,Sedentary,82.0,14,1,0.0
23,0,Sedentary,83.0,14,1,0.0
23,0,Sedentary,84.0,14,1,0.0
23,0,Sedentary,85.0,14,1,0.0
23,0,Sedentary,86.0,14,1,0.0
23,0,Sedentary,87.0,14,1,0.0
23,0,Sedentary,88.0,14,1,0.0
23,0,Sedentary,89.0,14,1,0.0
23,0,Sedentary,90.0,14,1,0.0
23,0,Sedentary,92.0,14,1,0.0
23,17,Sedentary,94.0,14,71,2529.0
23,18,Active,95.0,14,5,16.0
23,18,Sedentary,96.0,14,2,3.0
23,0,Active,97.0,14,1,0.0
23,0,Sedentary,98.0,14,1,0.0
23,18,Sedentary,99.0,14,5,73.0
23,19,Sedentary,100.0,14,2,4.0
23,19,Active,101.0,14,9,48.0
23,0,Active,102.0,14,1,0.0
23,19,Active,104.0,14,51,683.0
23,20,Active,104.0,14,1,5.0
23,0,Sedentary,106.0,14,1,0.0
23,0,Sedentary,107.0,14,1,0.0
23,0,Sedentary,108.0,14,1,0.0
23,0,Sedentary,109.0,14,1,0.0
23,21,Sedentary,110.0,14,4,14.0
23,22,Active,115.0,14,29,363.0
23,0,Sedentary,117.0,14,1,0.0
23,0,Sedentary,119.0,14,1,0.0
23,23,Active,120.0,14,10,21.0
23,23,Active,121.0,14,2,10.0
23,0,Active,122.0,14,1,0.0
23,23,Active,124.0,14,26,841.0
23,24,Active,125.0,14,4,4.0
23,24,Active,128.0,14,38,1372.0
23,24,Active,129.0,14,52,1708.0
23,25,Active,129.0,14,1,4.0
23,25,Active,130.0,14,10,21.0
23,25,Active,133.0,14,2,3.0
23,25,Active,134.0,14,38,602.0
23,26,Active,134.0,14,1,1.0
23,26,Active,136.0,14,5,10.0
23,26,Sedentary,137.0,14,45,1940.0
23,26,Sedentary,139.0,14,80,3897.0
23,0,Active,140.0,14,1,0.0
23,0,Sedentary,141.0,14,1,0.0
23,0,Sedentary,142.0,14,1,0.0
23,0,Sedentary,143.0,14,1,0.0
23,0,Sedentary,144.0,14,1,0.0
23,27,Sedentary,145.0,14,2,10.0
23,27,Sedentary,148.0,14,12,22.0
23,27,Sedentary,149.0,14,1,1.0
23,28,Active,151.0,14,74,2555.0
23,28,Sedentary,152.0,14,8,134.0
23,29,Active,156.0,14,76,2700.0
23,0,Active,157.0,14,1,0.0
23,0,Sedentary,159.0,14,1,0.0
23,30,Active,160.0,14,16,86.0
23,30,Active,161.0,14,56,2603.0
23,30,Active,162.0,14,6,123.0
23,0,Sedentary,165.0,14,1,0.0
23,31,Sedentary,166.0,14,53,1923.0
23,31,Active,167.0,14,16,245.0
23,31,Active,168.0,14,42,1537.0
23,32,Sedentary,172.0,14,2,7.0
23,32,Sedentary,173.0,14,7,14.0
23,32,Sedentary,174.0,14,3,7.0
23,0,Active,175.0,14,1,0.0
23,0,Sedentary,177.0,14,1,0.0
23,0,Active,179.0,14,1,0.0
23,33,Sedentary,180.0,14,10,23.0
23,33,Sedentary,181.0,14,29,1012.0
23,33,Active,183.0,14,7,13.0
23,33,Active,184.0,14,82,2676.0
23,34,Active,184.0,14,42,1823.0
23,34,Sedentary,185.0,14,18,381.0
23,34,Sedentary,186.0,14,59,1701.0
23,34,Active,187.0,14,33,877.0
23,35,Sedentary,190.0,14,14,61.0
23,35,Active,192.0,14,10,327.0
23,35,Sedentary,193.0,14,15,78.0
23,35,Active,194.0,14,8,72.0
23,36,Active,194.0,14,12,180.0
23,36,Active,195.0,14,11,51.0
23,36,Sedentary,198.0,14,100,2494.0
23,37,Sedentary,200.0,14,2,12.0
23,37,Active,201.0,14,85,3191.0
23,37,Sedentary,202.0,14,49,1026.0
23,0,Sedentary,203.0,14,1,0.0
23,0,Active,204.0,14,1,0.0
23,38,Active,209.0,14,45,1739.0
23,39,Active,209.0,14,2,112.0
23,39,Sedentary,210.0,14,58,1198.0
23,39,Active,211.0,14,14,30.0
23,39,Sedentary,213.0,14,2,4.0
23,40,Sedentary,214.0,14,3,3.0
23,40,Sedentary,216.0,14,3,3.0
23,0,Sedentary,217.0,14,1,0.0
23,0,Active,218.0,14,1,0.0
23,41,Sedentary,219.0,14,2,28.0
23,41,Sedentary,221.0,14,67,2587.0
23,0,Sedentary,222.0,14,1,0.0
23,0,Sedentary,224.0,14,1,0.0
24,0,Active,2.0,16,1,0.0
24,0,Sedentary,4.0,16,1,0.0
24,0,Sedentary,5.0,16,1,0.0
24,0,Sedentary,6.0,16,1,0.0
24,0,Sedentary,7.0,16,1,0.0
24,0,Sedentary,8.0,16,1,0.0
24,0,Sedentary,10.0,16,1,0.0
24,0,Sedentary,11.0,16,1,0.0
24,0,Active,13.0,16,1,0.0
24,0,Sedentary,14.0,16,1,0.0
24,0,Sedentary,15.0,16,1,0.0
24,0,Active,16.0,16,1,0.0
24,0,Active,22.0,16,1,0.0
24,0,Sedentary,23.0,16,1,0.0
24,0,Sedentary,26.0,16,1,0.0
24,0,Sedentary,28.0,16,1,0.0
24,0,Active,29.0,16,1,0.0
24,0,Active,34.0,16,1,0.0
24,0,Sedentary,35.0,16,1,0.0
24,0,Sedentary,39.0,16,1,0.0
24,0,Sedentary,40.0,16,1,0.0
24,0,Sedentary,41.0,16,1,0.0
24,0,Active,42.0,16,1,0.0
24,0,Active,44.0,16,1,0.0
24,0,Active,45.0,16,1,0.0
24,0,Sedentary,46.0,16,1,0.0
24,0,Sedentary,47.0,16,1,0.0
24,0,Active,48.0,16,1,0.0
24,0,Active,49.0,16,1,0.0
24,0,Active,50.0,16,1,0.0
24,0,Active,56.0,16,1,0.0
24,0,Sedentary,57.0,16,1,0.0
24,0,Sedentary,58.0,16,1,0.0
24,0,Sedentary,59.0,16,1,0.0
24,0,Active,66.0,16,1,0.0
24,0,Sedentary,69.0,16,1,0.0
24,0,Active,71.0,16,1,0.0
24,0,Active,72.0,16,1,0.0
24,0,Active,73.0,16,1,0.0
24,0,Sedentary,74.0,16,1,0.0
24,0,Active,76.0,16,1,0.0
24,0,Active,78.0,16,1,0.0
24,0,Active,81.0,16,1,0.0
24,0,Active,83.0,16,1,0.0
24,0,Sedentary,84.0,16,1,0.0
24,0,Sedentary,85.0,16,1,0.0
24,0,Sedentary,86.0,16,1,0.0
24,0,Active,88.0,16,1,0.0
24,0,Sedentary,89.0,16,1,0.0
24,0,Sedentary,90.0,16,1,0.0
24,0,Active,91.0,16,1,0.0
24,0,Active,98.0,16,1,0.0
24,0,Active,101.0,16,1,0.0
24,0,Active,102.0,16,1,0.0
24,0,Active,103.0,16,1,0.0
24,0,Sedentary,107.0,16,1,0.0
24,0,Sedentary,108.0,16,1,0.0
24,0,Sedentary,109.0,16,1,0.0
24,0,Active,111.0,16,1,0.0
24,0,Sedentary,112.0,16,1,0.0
24,0,Active,114.0,16,1,0.0
24,0,Sedentary,117.0,16,1,0.0
24,0,Sedentary,118.0,16,1,0.0
24,0,Sedentary,119.0,16,1,0.0
24,0,Active,121.0,16,1,0.0
24,0,Sedentary,122.0,16,1,0.0
24,1,Sedentary,123.0,16,1,1.0
24,1,Active,125.0,16,14,80.0
24,2,Active,128.0,16,109,1449.0
24,2,Sedentary,130.0,16,45,836.0
24,2,Sedentary,131.0,16,17,563.0
24,3,Active,134.0,16,149,2119.0
24,3,Active,136.0,16,10,76.0
24,3,Active,137.0,16,7,127.0
24,4,Active,137.0,16,49,460.0
24,4,Active,138.0,16,6,28.0
24,4,Active,141.0,16,13,115.0
24,5,Active,142.0,16,32,279.0
24,0,Active,143.0,16,1,0.0
24,5,Active,144.0,16,38,884.0
24,0,Active,151.0,16,1,0.0
24,6,Active,152.0,16,58,1214.0
24,0,Sedentary,153.0,16,1,0.0
24,6,Active,154.0,16,46,1062.0
24,0,Active,156.0,16,1,0.0
24,7,Active,157.0,16,35,337.0
24,7,Sedentary,159.0,16,70,2301.0
24,7,Active,160.0,16,12,62.0
24,7,Active,161.0,16,5,13.0
24,8,Sedentary,164.0,16,32,694.0
24,9,Sedentary,167.0,16,59,538.0
24,9,Active,169.0,16,42,538.0
24,10,Sedentary,173.0,16,31,273.0
24,0,Sedentary,174.0,16,1,0.0
25,0,Active,0.0,16,1,0.0
25,0,Sedentary,2.0,16,1,0.0
25,0,Active,5.0,16,1,0.0
25,0,Active,6.0,16,1,0.0
25,0,Active,7.0,16,1,0.0
25,0,Sedentary,8.0,16,1,0.0
25,0,Sedentary,12.0,16,1,0.0
25,0,Sedentary,13.0,16,1,0.0
25,0,Sedentary,14.0,16,1,0.0
25,0,Active,15.0,16,1,0.0
25,0,Sedentary,17.0,16,1,0.0
25,0,Active,21.0,16,1,0.0
25,0,Active,22.0,16,1,0.0
25,0,Active,23.0,16,1,0.0
25,0,Active,24.0,16,1,0.0
25,0,Active,26.0,16,1,0.0
25,0,Sedentary,27.0,16,1,0.0
25,0,Active,28.0,16,1,0.0
25,0,Active,30.0,16,1,0.0
25,0,Sedentary,32.0,16,1,0.0
25,0,Sedentary,33.0,16,1,0.0
25,0,Sedentary,34.0,16,1,0.0
25,0,Active,37.0,16,1,0.0
25,0,Sedentary,40.0,16,1,0.0
25,0,Sedentary,41.0,16,1,0.0
25,0,Sedentary,42.0,16,1,0.0
25,0,Active,45.0,16,1,0.0
25,0,Sedentary,46.0,16,1,0.0
25,0,Sedentary,47.0,16,1,0.0
25,0,Sedentary,49.0,16,1,0.0
25,0,Active,50.0,16,1,0.0
25,0,Sedentary,52.0,16,1,0.0
25,0,Active,53.0,16,1,0.0
25,0,Sedentary,54.0,16,1,0.0
25,0,Active,55.0,16,1,0.0
25,0,Sedentary,60.0,16,1,0.0
25,0,Active,61.0,16,1,0.0
25,0,Active,63.0,16,1,0.0
25,0,Sedentary,64.0,16,1,0.0
25,0,Sedentary,65.0,16,1,0.0
25,0,Sedentary,69.0,16,1,0.0
25,0,Active,70.0,16,1,0.0
25,0,Sedentary,74.0,16,1,0.0
25,0,Sedentary,76.0,16,1,0.0
25,0,Active,78.0,16,1,0.0
25,0,Sedentary,79.0,16,1,0.0
25,0,Sedentary,80.0,16,1,0.0
25,0,Active,82.0,16,1,0.0
25,0,Active,84.0,16,1,0.0
25,0,Sedentary,87.0,16,1,0.0
25,0,Active,92.0,16,1,0.0
25,0,Active,93.0,16,1,0.0
25,0,Active,94.0,16,1,0.0
25,0,Sedentary,99.0,16,1,0.0
25,0,Active,100.0,16,1,0.0
25,0,Active,102.0,16,1,0.0
25,0,Active,105.0,16,1,0.0
25,0,Sedentary,106.0,16,1,0.0
25,0,Active,107.0,16,1,0.0
25,0,Sedentary,108.0,16,1,0.0
25,0,Sedentary,111.0,16,1,0.0
25,0,Sedentary,112.0,16,1,0.0
25,0,Active,115.0,16,1,0.0
25,0,Active,116.0,16,1,0.0
25,0,Active,120.0,16,1,0.0
25,0,Sedentary,121.0,16,1,0.0
25,0,Active,125.0,16,1,0.0
25,0,Sedentary,130.0,16,1,0.0
25,0,Active,132.0,16,1,0.0
25,0,Active,134.0,16,1,0.0
25,0,Active,135.0,16,1,0.0
25,0,Active,136.0,16,1,0.0
25,0,Sedentary,138.0,16,1,0.0
25,0,Sedentary,143.0,16,1,0.0
25,0,Sedentary,144.0,16,1,0.0
25,0,Active,150.0,16,1,0.0
25,0,Sedentary,151.0,16,1,0.0
25,0,Sedentary,152.0,16,1,0.0
25,0,Sedentary,153.0,16,1,0.0
25,0,Sedentary,154.0,16,1,0.0
25,0,Active,155.0,16,1,0.0
25,0,Active,156.0,16,1,0.0
25,0,Active,158.0,16,1,0.0
